station,valid,tmpf,dwpf,relh,sped,skyl1,peak_wind_gust_mph
BFF,2025-01-01 00:53,16.00,11.00,80.27,8.05,M,M
BFF,2025-01-01 01:53,12.00,8.00,83.63,5.75,M,M
BFF,2025-01-01 02:53,13.00,9.00,83.70,0.00,M,M
BFF,2025-01-01 03:53,12.00,7.00,79.93,0.00,M,M
BFF,2025-01-01 04:53,10.00,5.00,79.76,0.00,M,M
BFF,2025-01-01 05:53,10.00,5.00,79.76,3.45,M,M
BFF,2025-01-01 06:53,12.00,6.00,76.38,0.00,M,M
BFF,2025-01-01 07:53,9.00,3.00,76.08,0.00,M,M
BFF,2025-01-01 08:53,9.00,3.00,76.08,5.75,M,M
BFF,2025-01-01 09:53,16.00,11.00,80.27,0.00,M,M
BFF,2025-01-01 10:53,23.00,14.00,67.96,3.45,M,M
BFF,2025-01-01 11:53,29.00,17.00,60.39,3.45,M,M
BFF,2025-01-01 12:53,32.00,18.00,55.82,3.45,M,M
BFF,2025-01-01 13:53,37.00,18.00,45.73,3.45,M,M
BFF,2025-01-01 14:53,38.00,17.00,42.11,4.60,9000.00,M
BFF,2025-01-01 15:53,37.00,12.00,35.20,8.05,7000.00,M
BFF,2025-01-01 16:53,36.00,14.00,39.99,8.05,6000.00,M
BFF,2025-01-01 17:53,35.00,13.00,39.82,0.00,8000.00,M
BFF,2025-01-01 18:53,31.00,12.00,44.73,0.00,9500.00,M
BFF,2025-01-01 19:53,29.00,12.00,48.53,3.45,9500.00,M
BFF,2025-01-01 20:53,30.00,10.00,42.62,6.90,7000.00,M
BFF,2025-01-01 21:53,30.00,11.00,44.57,3.45,7000.00,M
BFF,2025-01-01 22:53,29.00,12.00,48.53,3.45,7000.00,M
BFF,2025-01-01 23:53,29.00,13.00,50.72,3.45,6000.00,M
BFF,2025-01-02 00:53,29.00,14.00,53.00,3.45,6000.00,M
BFF,2025-01-02 01:53,29.00,13.00,50.72,0.00,6000.00,M
BFF,2025-01-02 02:53,28.00,13.00,52.84,3.45,6500.00,M
BFF,2025-01-02 03:53,24.00,14.00,65.17,6.90,7000.00,M
BFF,2025-01-02 04:53,23.00,13.00,65.03,5.75,10000.00,M
BFF,2025-01-02 05:53,21.00,11.00,64.77,5.75,M,M
BFF,2025-01-02 06:53,23.00,12.00,62.23,0.00,8000.00,M
BFF,2025-01-02 07:53,24.00,13.00,62.36,0.00,7000.00,M
BFF,2025-01-02 08:53,24.00,14.00,65.17,3.45,7000.00,M
BFF,2025-01-02 09:53,28.00,14.00,55.21,5.75,6000.00,M
BFF,2025-01-02 10:53,28.00,16.00,60.25,5.75,2800.00,M
BFF,2025-01-02 11:06,29.00,17.00,60.39,5.75,3000.00,M
BFF,2025-01-02 11:34,28.00,19.00,68.57,4.60,2600.00,M
BFF,2025-01-02 11:42,28.00,19.00,68.57,3.45,2600.00,M
BFF,2025-01-02 11:51,28.40,19.40,68.61,5.81,2700.00,M
BFF,2025-01-02 11:53,28.00,20.00,71.56,5.75,2700.00,M
BFF,2025-01-02 12:53,28.00,20.00,71.56,3.45,4800.00,M
BFF,2025-01-02 13:53,29.00,21.00,71.67,3.45,3700.00,M
BFF,2025-01-02 14:53,29.00,22.00,74.77,4.60,3500.00,M
BFF,2025-01-02 15:53,29.00,22.00,74.77,0.00,3600.00,M
BFF,2025-01-02 16:53,29.00,23.00,77.98,5.75,4100.00,M
BFF,2025-01-02 17:53,25.00,20.00,81.01,4.60,M,M
BFF,2025-01-02 18:53,23.00,19.00,84.39,3.45,3400.00,M
BFF,2025-01-02 19:53,19.00,16.00,87.87,0.00,M,M
BFF,2025-01-02 20:53,17.00,13.00,83.98,8.05,M,M
BFF,2025-01-02 21:53,17.00,13.00,83.98,3.45,M,M
BFF,2025-01-02 22:53,15.00,11.00,83.84,3.45,M,M
BFF,2025-01-02 23:49,17.60,14.00,85.51,4.60,100.00,M
BFF,2025-01-02 23:53,18.00,14.00,84.05,5.75,100.00,M
BFF,2025-01-03 00:01,18.00,14.00,84.05,0.00,100.00,M
BFF,2025-01-03 00:18,18.00,14.00,84.05,5.75,100.00,M
BFF,2025-01-03 00:35,17.00,14.00,87.76,4.60,100.00,M
BFF,2025-01-03 00:53,18.00,14.00,84.05,6.90,800.00,M
BFF,2025-01-03 01:20,18.00,14.00,84.05,5.75,100.00,M
BFF,2025-01-03 01:53,17.00,12.00,80.36,5.75,M,M
BFF,2025-01-03 02:53,18.00,13.00,80.44,3.45,M,M
BFF,2025-01-03 03:53,20.00,17.00,87.92,4.60,10000.00,M
BFF,2025-01-03 04:49,19.40,17.60,92.57,3.45,300.00,M
BFF,2025-01-03 04:53,20.00,17.00,87.92,3.45,300.00,M
BFF,2025-01-03 05:53,23.00,20.00,88.08,6.90,10000.00,M
BFF,2025-01-03 06:53,24.00,20.00,84.46,4.60,9500.00,M
BFF,2025-01-03 07:53,23.00,19.00,84.39,3.45,9000.00,M
BFF,2025-01-03 08:53,24.00,19.00,80.93,8.05,7500.00,M
BFF,2025-01-03 09:53,27.00,21.00,77.80,11.50,7000.00,M
BFF,2025-01-03 10:53,30.00,23.00,74.87,10.35,6500.00,M
BFF,2025-01-03 11:53,32.00,23.00,69.04,4.60,7000.00,M
BFF,2025-01-03 12:53,35.00,22.00,58.70,6.90,11000.00,M
BFF,2025-01-03 13:53,36.00,21.00,54.08,11.50,10000.00,M
BFF,2025-01-03 14:53,36.00,21.00,54.08,13.80,M,M
BFF,2025-01-03 15:53,35.00,22.00,58.70,14.95,12000.00,M
BFF,2025-01-03 16:53,30.00,20.00,65.94,16.10,11000.00,M
BFF,2025-01-03 17:53,28.00,20.00,71.56,13.80,10000.00,M
BFF,2025-01-03 18:53,27.00,20.00,74.57,10.35,M,M
BFF,2025-01-03 19:12,27.00,20.00,74.57,6.90,1400.00,M
BFF,2025-01-03 19:53,28.00,21.00,74.67,16.10,1100.00,M
BFF,2025-01-03 20:11,27.00,21.00,77.80,14.95,900.00,M
BFF,2025-01-03 20:53,26.00,21.00,81.09,14.95,700.00,M
BFF,2025-01-03 21:53,26.00,21.00,81.09,14.95,600.00,M
BFF,2025-01-03 22:43,25.00,22.00,88.18,18.40,300.00,M
BFF,2025-01-03 22:53,25.00,22.00,88.18,20.70,300.00,M
BFF,2025-01-03 23:45,25.00,22.00,88.18,14.95,300.00,M
BFF,2025-01-03 23:51,24.80,21.20,85.96,16.10,200.00,M
BFF,2025-01-03 23:53,25.00,22.00,88.18,17.25,200.00,M
BFF,2025-01-04 00:53,25.00,22.00,88.18,13.80,200.00,M
BFF,2025-01-04 01:11,25.00,23.00,91.97,11.50,200.00,M
BFF,2025-01-04 01:25,26.00,23.00,88.23,13.80,200.00,M
BFF,2025-01-04 01:53,26.00,23.00,88.23,12.65,300.00,M
BFF,2025-01-04 02:39,25.00,22.00,88.18,17.25,500.00,M
BFF,2025-01-04 02:53,25.00,22.00,88.18,18.40,500.00,M
BFF,2025-01-04 03:53,25.00,22.00,88.18,16.10,600.00,M
BFF,2025-01-04 04:15,25.00,22.00,88.18,16.10,400.00,M
BFF,2025-01-04 04:53,25.00,22.00,88.18,14.95,400.00,M
BFF,2025-01-04 05:53,25.00,22.00,88.18,13.80,300.00,M
BFF,2025-01-04 06:53,25.00,22.00,88.18,14.95,300.00,M
BFF,2025-01-04 07:53,24.00,21.00,88.13,17.25,300.00,M
BFF,2025-01-04 08:29,24.00,21.00,88.13,17.25,500.00,M
BFF,2025-01-04 08:53,24.00,20.00,84.46,17.25,500.00,M
BFF,2025-01-04 09:53,23.00,20.00,88.08,19.55,500.00,M
BFF,2025-01-04 10:53,23.00,19.00,84.39,18.40,500.00,M
BFF,2025-01-04 11:33,23.00,19.00,84.39,17.25,400.00,M
BFF,2025-01-04 11:53,23.00,19.00,84.39,18.40,400.00,M
BFF,2025-01-04 12:33,23.00,19.00,84.39,17.25,500.00,M
BFF,2025-01-04 12:53,23.00,19.00,84.39,17.25,500.00,M
BFF,2025-01-04 13:15,22.00,18.00,84.33,17.25,400.00,M
BFF,2025-01-04 13:53,21.00,18.00,87.97,18.40,200.00,M
BFF,2025-01-04 14:27,20.00,17.00,87.92,16.10,300.00,M
BFF,2025-01-04 14:53,20.00,17.00,87.92,18.40,200.00,M
BFF,2025-01-04 15:12,20.00,17.00,87.92,16.10,200.00,M
BFF,2025-01-04 15:41,19.00,16.00,87.87,18.40,200.00,M
BFF,2025-01-04 15:53,19.00,16.00,87.87,18.40,200.00,M
BFF,2025-01-04 16:45,18.00,15.00,87.81,16.10,200.00,M
BFF,2025-01-04 16:53,18.00,15.00,87.81,13.80,200.00,M
BFF,2025-01-04 17:07,18.00,15.00,87.81,16.10,200.00,M
BFF,2025-01-04 17:38,18.00,15.00,87.81,17.25,200.00,M
BFF,2025-01-04 17:53,18.00,14.00,84.05,16.10,200.00,M
BFF,2025-01-04 18:03,18.00,14.00,84.05,17.25,200.00,M
BFF,2025-01-04 18:27,17.00,14.00,87.76,14.95,200.00,M
BFF,2025-01-04 18:36,17.00,14.00,87.76,17.25,300.00,M
BFF,2025-01-04 18:53,17.00,14.00,87.76,17.25,300.00,M
BFF,2025-01-04 19:19,18.00,13.00,80.44,14.95,400.00,M
BFF,2025-01-04 19:29,18.00,13.00,80.44,13.80,600.00,M
BFF,2025-01-04 19:40,18.00,13.00,80.44,12.65,800.00,M
BFF,2025-01-04 19:53,18.00,13.00,80.44,9.20,800.00,M
BFF,2025-01-04 20:18,18.00,13.00,80.44,6.90,1000.00,M
BFF,2025-01-04 20:53,17.00,13.00,83.98,6.90,1400.00,M
BFF,2025-01-04 21:19,17.00,13.00,83.98,5.75,1600.00,M
BFF,2025-01-04 21:51,15.80,12.20,85.40,9.17,2201.00,M
BFF,2025-01-04 21:53,16.00,12.00,83.91,8.05,2200.00,M
BFF,2025-01-04 22:06,16.00,11.00,80.27,10.35,2200.00,M
BFF,2025-01-04 22:19,15.00,10.00,80.19,10.35,2200.00,M
BFF,2025-01-04 22:48,14.00,10.40,85.28,10.35,2200.00,M
BFF,2025-01-04 22:53,14.00,10.00,83.77,8.05,1900.00,M
BFF,2025-01-04 23:13,14.00,9.00,80.10,8.05,1300.00,M
BFF,2025-01-04 23:53,14.00,9.00,80.10,10.35,1600.00,M
BFF,2025-01-05 00:53,13.00,8.00,80.02,8.05,1900.00,M
BFF,2025-01-05 01:23,13.00,8.00,80.02,6.90,2200.00,M
BFF,2025-01-05 01:53,13.00,8.00,80.02,4.60,2700.00,M
BFF,2025-01-05 02:14,13.00,7.00,76.48,4.60,3100.00,M
BFF,2025-01-05 02:53,12.00,6.00,76.38,10.35,7500.00,M
BFF,2025-01-05 03:53,11.00,4.00,72.86,8.05,6500.00,M
BFF,2025-01-05 04:53,10.00,3.00,72.75,4.60,6500.00,M
BFF,2025-01-05 05:53,10.00,3.00,72.75,4.60,6000.00,M
BFF,2025-01-05 06:53,9.00,3.00,76.08,5.75,5000.00,M
BFF,2025-01-05 07:53,9.00,3.00,76.08,3.45,3900.00,M
BFF,2025-01-05 08:53,8.00,2.00,75.98,4.60,4800.00,M
BFF,2025-01-05 09:25,8.00,3.00,79.58,4.60,3800.00,M
BFF,2025-01-05 09:37,8.00,3.00,79.58,3.45,4200.00,M
BFF,2025-01-05 09:53,8.00,3.00,79.58,3.45,4600.00,M
BFF,2025-01-05 10:53,10.00,4.00,76.18,0.00,3600.00,M
BFF,2025-01-05 11:53,11.00,4.00,72.86,3.45,4200.00,M
BFF,2025-01-05 12:29,11.00,5.00,76.28,4.60,3500.00,M
BFF,2025-01-05 12:53,11.00,5.00,76.28,4.60,3300.00,M
BFF,2025-01-05 13:08,12.00,6.00,76.38,3.45,3200.00,M
BFF,2025-01-05 13:44,13.00,6.00,73.08,3.45,2900.00,M
BFF,2025-01-05 13:53,13.00,7.00,76.48,0.00,2800.00,M
BFF,2025-01-05 14:53,14.00,8.00,76.58,0.00,2700.00,M
BFF,2025-01-05 15:51,14.00,8.60,78.68,0.00,2401.00,M
BFF,2025-01-05 15:53,14.00,8.00,76.58,0.00,2400.00,M
BFF,2025-01-05 16:53,14.00,8.00,76.58,4.60,6500.00,M
BFF,2025-01-05 17:53,13.00,7.00,76.48,5.75,3400.00,M
BFF,2025-01-05 18:53,12.00,7.00,79.93,5.75,9500.00,M
BFF,2025-01-05 19:53,11.00,6.00,79.85,8.05,6500.00,M
BFF,2025-01-05 20:53,8.00,4.00,83.34,5.75,7000.00,M
BFF,2025-01-05 21:53,9.00,4.00,79.67,5.75,7000.00,M
BFF,2025-01-05 22:53,10.00,5.00,79.76,8.05,6500.00,M
BFF,2025-01-05 23:53,10.00,5.00,79.76,4.60,6000.00,M
BFF,2025-01-06 00:53,10.00,5.00,79.76,5.75,6000.00,M
BFF,2025-01-06 01:53,11.00,6.00,79.85,0.00,6500.00,M
BFF,2025-01-06 02:53,11.00,5.00,76.28,0.00,6000.00,M
BFF,2025-01-06 03:53,8.00,4.00,83.34,5.75,6000.00,M
BFF,2025-01-06 04:53,4.00,0.00,83.04,5.75,6500.00,M
BFF,2025-01-06 05:53,6.00,2.00,83.19,11.50,7500.00,M
BFF,2025-01-06 06:53,8.00,4.00,83.34,5.75,7500.00,M
BFF,2025-01-06 07:53,10.00,6.00,83.49,8.05,7000.00,M
BFF,2025-01-06 08:53,10.00,5.00,79.76,13.80,7500.00,M
BFF,2025-01-06 09:53,13.00,8.00,80.02,13.80,6000.00,M
BFF,2025-01-06 10:53,18.00,12.00,76.97,11.50,5500.00,M
BFF,2025-01-06 11:53,21.00,14.00,73.94,10.35,5500.00,M
BFF,2025-01-06 12:53,23.00,16.00,74.15,9.20,5500.00,M
BFF,2025-01-06 13:53,26.00,19.00,74.46,6.90,5500.00,M
BFF,2025-01-06 14:53,28.00,20.00,71.56,9.20,5000.00,M
BFF,2025-01-06 15:53,29.00,21.00,71.67,4.60,5500.00,M
BFF,2025-01-06 16:53,30.00,21.00,68.81,3.45,5500.00,M
BFF,2025-01-06 17:53,27.00,21.00,77.80,3.45,5000.00,M
BFF,2025-01-06 18:53,25.00,21.00,84.53,0.00,5000.00,M
BFF,2025-01-06 19:53,26.00,22.00,84.59,3.45,5000.00,M
BFF,2025-01-06 20:53,26.00,21.00,81.09,0.00,5000.00,M
BFF,2025-01-06 21:53,25.00,22.00,88.18,0.00,4700.00,M
BFF,2025-01-06 22:53,26.00,22.00,84.59,3.45,1600.00,M
BFF,2025-01-06 23:53,27.00,20.00,74.57,4.60,1800.00,M
BFF,2025-01-07 00:53,25.00,19.00,77.62,6.90,2800.00,M
BFF,2025-01-07 01:14,24.00,16.00,71.11,9.20,3000.00,M
BFF,2025-01-07 01:53,24.00,16.00,71.11,4.60,1900.00,M
BFF,2025-01-07 02:02,23.00,16.00,74.15,4.60,1800.00,M
BFF,2025-01-07 02:53,23.00,16.00,74.15,8.05,1900.00,M
BFF,2025-01-07 03:43,21.00,14.00,73.94,8.05,1900.00,M
BFF,2025-01-07 03:53,21.00,14.00,73.94,9.20,1900.00,M
BFF,2025-01-07 04:28,19.00,12.00,73.73,6.90,2100.00,M
BFF,2025-01-07 04:53,19.00,13.00,77.06,5.75,1900.00,M
BFF,2025-01-07 05:53,19.00,13.00,77.06,5.75,1700.00,M
BFF,2025-01-07 06:53,19.00,12.00,73.73,5.75,1600.00,M
BFF,2025-01-07 07:07,16.00,10.00,76.77,4.60,1800.00,M
BFF,2025-01-07 07:53,15.00,11.00,83.84,0.00,2400.00,M
BFF,2025-01-07 08:07,16.00,11.00,80.27,3.45,2300.00,M
BFF,2025-01-07 08:21,16.00,11.00,80.27,5.75,2300.00,M
BFF,2025-01-07 08:53,21.00,13.00,70.76,12.65,2300.00,M
BFF,2025-01-07 09:08,21.00,14.00,73.94,12.65,2300.00,M
BFF,2025-01-07 09:53,20.00,12.00,70.65,10.35,3200.00,M
BFF,2025-01-07 10:53,21.00,12.00,67.71,13.80,4200.00,M
BFF,2025-01-07 11:53,22.00,12.00,64.90,16.10,3700.00,M
BFF,2025-01-07 12:53,24.00,13.00,62.36,11.50,3500.00,M
BFF,2025-01-07 13:53,24.00,12.00,59.67,13.80,3500.00,M
BFF,2025-01-07 14:53,24.00,12.00,59.67,11.50,3000.00,M
BFF,2025-01-07 15:31,24.00,12.00,59.67,10.35,2900.00,M
BFF,2025-01-07 15:53,24.00,13.00,62.36,11.50,2800.00,M
BFF,2025-01-07 16:41,23.00,12.00,62.23,9.20,2800.00,M
BFF,2025-01-07 16:53,22.00,12.00,64.90,5.75,M,M
BFF,2025-01-07 17:53,17.00,9.00,70.30,5.75,M,M
BFF,2025-01-07 18:53,13.00,8.00,80.02,3.45,M,M
BFF,2025-01-07 19:53,10.00,6.00,83.49,5.75,M,M
BFF,2025-01-07 20:53,5.00,0.00,79.32,5.75,M,M
BFF,2025-01-07 21:53,6.00,1.00,79.41,9.20,M,M
BFF,2025-01-07 22:53,6.00,1.00,79.41,8.05,M,M
BFF,2025-01-07 23:53,8.00,3.00,79.58,8.05,M,M
BFF,2025-01-08 00:53,10.00,4.00,76.18,9.20,M,M
BFF,2025-01-08 01:53,7.00,1.00,75.88,10.35,M,M
BFF,2025-01-08 02:53,5.00,-1.00,75.67,5.75,M,M
BFF,2025-01-08 03:53,1.00,-3.00,82.81,5.75,M,M
BFF,2025-01-08 04:53,1.00,-4.00,78.95,0.00,M,M
BFF,2025-01-08 05:53,-3.00,-8.00,78.58,3.45,M,M
BFF,2025-01-08 06:53,-5.00,-10.00,78.39,0.00,M,M
BFF,2025-01-08 07:53,-4.00,-10.00,74.72,5.75,M,M
BFF,2025-01-08 08:53,-2.00,-7.00,78.67,3.45,M,M
BFF,2025-01-08 09:53,3.00,1.00,91.13,0.00,M,M
BFF,2025-01-08 10:53,16.00,7.00,67.07,0.00,M,M
BFF,2025-01-08 11:53,23.00,11.00,59.52,0.00,M,M
BFF,2025-01-08 12:53,25.00,12.00,57.23,0.00,M,M
BFF,2025-01-08 13:53,30.00,17.00,57.98,3.45,M,M
BFF,2025-01-08 14:53,38.00,19.00,45.90,13.80,M,M
BFF,2025-01-08 15:53,38.00,19.00,45.90,12.65,M,M
BFF,2025-01-08 16:53,35.00,18.00,49.50,11.50,M,M
BFF,2025-01-08 17:53,31.00,18.00,58.12,8.05,M,M
BFF,2025-01-08 18:53,30.00,17.00,57.98,8.05,M,M
BFF,2025-01-08 19:53,27.00,17.00,65.56,10.35,M,M
BFF,2025-01-08 20:53,30.00,17.00,57.98,9.20,M,M
BFF,2025-01-08 21:53,31.00,20.00,63.32,12.65,6000.00,M
BFF,2025-01-08 22:53,33.00,26.00,75.17,17.25,4700.00,M
BFF,2025-01-08 23:12,32.00,27.00,81.55,17.25,3500.00,M
BFF,2025-01-08 23:20,32.00,27.00,81.55,16.10,3300.00,M
BFF,2025-01-08 23:51,32.00,28.40,86.39,16.10,3100.00,M
BFF,2025-01-08 23:53,32.00,28.00,84.98,12.65,3100.00,M
BFF,2025-01-09 00:05,31.00,28.00,88.48,13.80,900.00,M
BFF,2025-01-09 00:14,31.00,27.00,84.92,14.95,900.00,M
BFF,2025-01-09 00:22,31.00,27.00,84.92,12.65,1100.00,M
BFF,2025-01-09 00:31,31.00,27.00,84.92,13.80,1100.00,M
BFF,2025-01-09 00:38,31.00,27.00,84.92,16.10,900.00,M
BFF,2025-01-09 00:53,31.00,26.00,81.48,13.80,1100.00,M
BFF,2025-01-09 01:53,31.00,25.00,78.16,12.65,3700.00,M
BFF,2025-01-09 02:53,30.00,25.00,81.40,13.80,2800.00,M
BFF,2025-01-09 03:53,31.00,27.00,84.92,16.10,1000.00,M
BFF,2025-01-09 04:02,32.00,28.00,84.98,17.25,1000.00,M
BFF,2025-01-09 04:41,32.00,25.00,75.07,26.45,1100.00,46.00
BFF,2025-01-09 04:53,32.00,24.00,72.00,31.05,6500.00,46.00
BFF,2025-01-09 05:53,32.00,23.00,69.04,24.15,6000.00,44.85
BFF,2025-01-09 06:53,31.00,22.00,68.92,24.15,4900.00,37.95
BFF,2025-01-09 07:53,29.00,20.00,68.69,19.55,8500.00,35.65
BFF,2025-01-09 08:53,29.00,19.00,65.81,20.70,10000.00,32.20
BFF,2025-01-09 09:53,29.00,19.00,65.81,16.10,10000.00,M
BFF,2025-01-09 10:53,30.00,20.00,65.94,23.00,11000.00,31.05
BFF,2025-01-09 11:53,32.00,20.00,60.81,20.70,M,36.80
BFF,2025-01-09 12:53,33.00,20.00,58.41,26.45,M,39.10
BFF,2025-01-09 13:53,33.00,20.00,58.41,26.45,M,42.55
BFF,2025-01-09 14:53,33.00,20.00,58.41,25.30,M,39.10
BFF,2025-01-09 15:53,32.00,19.00,58.27,20.70,M,42.55
BFF,2025-01-09 16:53,30.00,19.00,63.18,20.70,M,36.80
BFF,2025-01-09 17:53,27.00,18.00,68.45,14.95,M,31.05
BFF,2025-01-09 18:53,24.00,16.00,71.11,10.35,M,M
BFF,2025-01-09 19:53,23.00,15.00,70.99,10.35,M,M
BFF,2025-01-09 20:53,21.00,14.00,73.94,9.20,M,M
BFF,2025-01-09 21:53,17.00,12.00,80.36,8.05,M,M
BFF,2025-01-09 22:53,14.00,10.00,83.77,4.60,M,M
BFF,2025-01-09 23:53,15.00,10.00,80.19,8.05,M,M
BFF,2025-01-10 00:53,18.00,11.00,73.62,11.50,M,M
BFF,2025-01-10 01:53,12.00,7.00,79.93,6.90,M,M
BFF,2025-01-10 02:53,12.00,5.00,72.97,5.75,M,M
BFF,2025-01-10 03:53,13.00,7.00,76.48,8.05,M,M
BFF,2025-01-10 04:53,8.00,3.00,79.58,6.90,M,M
BFF,2025-01-10 05:53,12.00,6.00,76.38,8.05,M,M
BFF,2025-01-10 06:53,10.00,4.00,76.18,6.90,M,M
BFF,2025-01-10 07:53,11.00,5.00,76.28,9.20,M,M
BFF,2025-01-10 08:53,12.00,5.00,72.97,4.60,M,M
BFF,2025-01-10 09:53,19.00,9.00,64.50,11.50,M,M
BFF,2025-01-10 10:53,22.00,10.00,59.38,8.05,M,M
BFF,2025-01-10 11:53,25.00,12.00,57.23,11.50,M,M
BFF,2025-01-10 12:53,29.00,15.00,55.36,9.20,M,M
BFF,2025-01-10 13:53,32.00,16.00,51.20,6.90,11000.00,M
BFF,2025-01-10 14:53,35.00,19.00,51.67,3.45,11000.00,M
BFF,2025-01-10 15:53,38.00,20.00,47.90,11.50,11000.00,M
BFF,2025-01-10 16:53,38.00,22.00,52.14,9.20,11000.00,M
BFF,2025-01-10 17:53,38.00,22.00,52.14,12.65,10000.00,M
BFF,2025-01-10 18:53,38.00,21.00,49.98,12.65,9500.00,M
BFF,2025-01-10 19:53,38.00,20.00,47.90,14.95,M,M
BFF,2025-01-10 20:53,40.00,20.00,44.30,18.40,12000.00,29.90
BFF,2025-01-10 21:53,39.00,20.00,46.06,13.80,M,M
BFF,2025-01-10 22:53,40.00,22.00,48.22,13.80,M,M
BFF,2025-01-10 23:53,41.00,24.00,50.46,13.80,10000.00,M
BFF,2025-01-11 00:53,43.00,20.00,39.46,19.55,8500.00,34.50
BFF,2025-01-11 01:53,43.00,22.00,42.95,21.85,4000.00,37.95
BFF,2025-01-11 02:28,39.00,27.00,61.78,20.70,2600.00,41.40
BFF,2025-01-11 02:53,36.00,30.00,78.60,20.70,1600.00,41.40
BFF,2025-01-11 03:53,35.00,30.00,81.78,14.95,2400.00,34.50
BFF,2025-01-11 04:10,36.00,30.00,78.60,13.80,3800.00,M
BFF,2025-01-11 04:53,36.00,31.00,81.86,9.20,5000.00,M
BFF,2025-01-11 05:53,36.00,28.00,72.43,11.50,4100.00,M
BFF,2025-01-11 06:53,36.00,28.00,72.43,13.80,6500.00,M
BFF,2025-01-11 07:20,35.00,30.00,81.78,11.50,2500.00,M
BFF,2025-01-11 07:25,34.00,30.00,85.11,13.80,2400.00,M
BFF,2025-01-11 07:35,34.00,31.00,88.63,13.80,2200.00,M
BFF,2025-01-11 07:53,34.00,31.00,88.63,16.10,3500.00,M
BFF,2025-01-11 08:07,34.00,31.00,88.63,12.65,2800.00,M
BFF,2025-01-11 08:18,34.00,31.00,88.63,13.80,500.00,M
BFF,2025-01-11 08:32,34.00,31.00,88.63,12.65,800.00,M
BFF,2025-01-11 08:51,33.80,30.20,86.49,12.74,400.00,M
BFF,2025-01-11 08:53,34.00,31.00,88.63,13.80,400.00,M
BFF,2025-01-11 09:16,34.00,31.00,88.63,17.25,400.00,M
BFF,2025-01-11 09:28,34.00,31.00,88.63,12.65,2100.00,M
BFF,2025-01-11 09:42,34.00,31.00,88.63,13.80,700.00,M
BFF,2025-01-11 09:53,34.00,31.00,88.63,12.65,600.00,M
BFF,2025-01-11 10:02,34.00,31.00,88.63,16.10,700.00,M
BFF,2025-01-11 10:12,35.00,31.00,85.17,18.40,1100.00,M
BFF,2025-01-11 10:53,36.00,31.00,81.86,17.25,7000.00,M
BFF,2025-01-11 11:53,37.00,29.00,72.54,16.10,3100.00,29.90
BFF,2025-01-11 12:53,39.00,29.00,67.06,21.85,M,33.35
BFF,2025-01-11 13:53,39.00,27.00,61.78,21.85,M,39.10
BFF,2025-01-11 14:53,39.00,24.00,54.54,20.70,M,32.20
BFF,2025-01-11 15:53,38.00,24.00,56.71,25.30,3500.00,40.25
BFF,2025-01-11 16:53,37.00,23.00,56.57,31.05,7500.00,46.00
BFF,2025-01-11 17:53,36.00,24.00,61.37,26.45,7000.00,48.30
BFF,2025-01-11 18:53,34.00,24.00,66.45,25.30,6000.00,44.85
BFF,2025-01-11 19:53,32.00,23.00,69.04,19.55,6500.00,33.35
BFF,2025-01-11 20:53,32.00,23.00,69.04,19.55,8000.00,29.90
BFF,2025-01-11 21:53,31.00,23.00,71.89,14.95,9500.00,32.20
BFF,2025-01-11 22:53,31.00,23.00,71.89,20.70,10000.00,31.05
BFF,2025-01-11 23:53,31.00,22.00,68.92,17.25,11000.00,M
BFF,2025-01-12 00:53,30.00,22.00,71.78,14.95,2900.00,M
BFF,2025-01-12 01:53,30.00,22.00,71.78,14.95,10000.00,M
BFF,2025-01-12 02:53,30.00,22.00,71.78,16.10,2900.00,M
BFF,2025-01-12 03:26,31.00,22.00,68.92,10.35,2900.00,M
BFF,2025-01-12 03:53,31.00,23.00,71.89,13.80,2500.00,M
BFF,2025-01-12 04:53,30.00,23.00,74.87,13.80,2800.00,M
BFF,2025-01-12 05:10,30.00,22.00,71.78,10.35,2800.00,M
BFF,2025-01-12 05:34,30.00,22.00,71.78,11.50,2300.00,M
BFF,2025-01-12 05:53,30.00,21.00,68.81,13.80,2200.00,M
BFF,2025-01-12 06:53,29.00,21.00,71.67,11.50,2100.00,M
BFF,2025-01-12 07:42,29.00,20.00,68.69,16.10,2600.00,M
BFF,2025-01-12 07:53,29.00,20.00,68.69,14.95,2700.00,M
BFF,2025-01-12 08:53,29.00,19.00,65.81,10.35,4100.00,M
BFF,2025-01-12 09:53,29.00,19.00,65.81,12.65,3700.00,M
BFF,2025-01-12 10:53,31.00,20.00,63.32,16.10,9500.00,M
BFF,2025-01-12 11:53,33.00,19.00,55.97,20.70,10000.00,31.05
BFF,2025-01-12 12:53,32.00,20.00,60.81,16.10,3200.00,M
BFF,2025-01-12 13:18,32.00,20.00,60.81,14.95,2900.00,M
BFF,2025-01-12 13:29,32.00,21.00,63.45,14.95,2900.00,M
BFF,2025-01-12 13:53,33.00,22.00,63.59,12.65,4500.00,M
BFF,2025-01-12 14:53,33.00,21.00,60.95,16.10,3100.00,M
BFF,2025-01-12 15:53,35.00,22.00,58.70,13.80,9500.00,M
BFF,2025-01-12 16:53,34.00,21.00,58.56,14.95,M,M
BFF,2025-01-12 17:53,32.00,21.00,63.45,9.20,7500.00,M
BFF,2025-01-12 18:53,31.00,21.00,66.07,9.20,7500.00,M
