station,valid,tmpf,dwpf,relh,sped,skyl1,peak_wind_gust_mph
OMA,2025-01-01 00:52,31.00,21.00,66.07,10.35,4300.00,M
OMA,2025-01-01 01:52,31.00,20.00,63.32,10.35,3800.00,M
OMA,2025-01-01 02:52,31.00,20.00,63.32,13.80,3800.00,M
OMA,2025-01-01 03:52,31.00,19.00,60.67,10.35,3700.00,M
OMA,2025-01-01 04:52,30.00,19.00,63.18,6.90,3600.00,M
OMA,2025-01-01 05:52,31.00,19.00,60.67,9.20,3500.00,M
OMA,2025-01-01 06:52,31.00,19.00,60.67,8.05,3200.00,M
OMA,2025-01-01 07:43,30.00,20.00,65.94,12.65,2900.00,M
OMA,2025-01-01 07:52,30.00,20.00,65.94,12.65,2900.00,M
OMA,2025-01-01 08:41,29.00,20.00,68.69,9.20,3000.00,M
OMA,2025-01-01 08:52,29.00,20.00,68.69,12.65,3000.00,M
OMA,2025-01-01 09:52,30.00,20.00,65.94,8.05,3500.00,M
OMA,2025-01-01 10:52,33.00,20.00,58.41,8.05,3500.00,M
OMA,2025-01-01 11:52,35.00,21.00,56.27,10.35,3000.00,M
OMA,2025-01-01 12:52,36.00,21.00,54.08,10.35,3000.00,M
OMA,2025-01-01 13:52,37.00,22.00,54.23,10.35,3000.00,M
OMA,2025-01-01 14:52,37.00,22.00,54.23,8.05,3000.00,M
OMA,2025-01-01 15:52,38.00,22.00,52.14,9.20,3000.00,M
OMA,2025-01-01 16:52,36.00,22.00,56.42,6.90,3000.00,M
OMA,2025-01-01 17:52,34.00,23.00,63.72,3.45,3000.00,M
OMA,2025-01-01 18:52,30.00,22.00,71.78,5.75,25000.00,M
OMA,2025-01-01 19:52,29.00,21.00,71.67,0.00,M,M
OMA,2025-01-01 20:52,28.00,22.00,77.89,4.60,M,M
OMA,2025-01-01 21:52,27.00,22.00,81.17,5.75,M,M
OMA,2025-01-01 22:52,26.00,22.00,84.59,9.20,10000.00,M
OMA,2025-01-01 23:52,29.00,23.00,77.98,5.75,8000.00,M
OMA,2025-01-02 00:52,28.00,23.00,81.25,6.90,6500.00,M
OMA,2025-01-02 01:52,28.00,24.00,84.72,5.75,10000.00,M
OMA,2025-01-02 02:41,29.00,25.00,84.79,8.05,4400.00,M
OMA,2025-01-02 02:52,30.00,26.00,84.85,5.75,4600.00,M
OMA,2025-01-02 03:06,30.00,26.00,84.85,6.90,4100.00,M
OMA,2025-01-02 03:12,30.00,26.00,84.85,6.90,3900.00,M
OMA,2025-01-02 03:26,30.00,27.00,88.44,0.00,2900.00,M
OMA,2025-01-02 03:33,30.00,27.00,88.44,8.05,2500.00,M
OMA,2025-01-02 03:52,30.00,27.00,88.44,9.20,2300.00,M
OMA,2025-01-02 03:59,30.00,27.00,88.44,8.05,2000.00,M
OMA,2025-01-02 04:48,28.40,28.40,100.00,4.60,1400.00,M
OMA,2025-01-02 04:52,30.00,29.00,96.00,3.45,1300.00,M
OMA,2025-01-02 05:00,30.00,29.00,96.00,3.45,1100.00,M
OMA,2025-01-02 05:06,30.00,29.00,96.00,3.45,400.00,M
OMA,2025-01-02 05:14,29.00,28.00,95.99,4.60,600.00,M
OMA,2025-01-02 05:34,27.00,27.00,100.00,6.90,4900.00,M
OMA,2025-01-02 05:52,26.00,26.00,100.00,3.45,5500.00,M
OMA,2025-01-02 06:34,28.00,27.00,95.97,4.60,600.00,M
OMA,2025-01-02 06:52,28.00,27.00,95.97,0.00,600.00,M
OMA,2025-01-02 07:36,28.00,27.00,95.97,5.75,2900.00,M
OMA,2025-01-02 07:42,29.00,27.00,92.12,6.90,600.00,M
OMA,2025-01-02 07:52,29.00,27.00,92.12,8.05,600.00,M
OMA,2025-01-02 08:52,29.00,28.00,95.99,8.05,700.00,M
OMA,2025-01-02 09:48,28.40,28.40,100.00,8.05,500.00,M
OMA,2025-01-02 09:52,30.00,28.00,92.15,8.05,500.00,M
OMA,2025-01-02 10:24,30.00,28.00,92.15,6.90,700.00,M
OMA,2025-01-02 10:52,28.00,26.00,92.08,16.10,800.00,M
OMA,2025-01-02 11:52,28.00,26.00,92.08,13.80,800.00,M
OMA,2025-01-02 12:31,29.00,25.00,84.79,8.05,1000.00,M
OMA,2025-01-02 12:52,29.00,25.00,84.79,11.50,1000.00,M
OMA,2025-01-02 13:52,29.00,25.00,84.79,11.50,1200.00,M
OMA,2025-01-02 14:45,30.00,25.00,81.40,11.50,1500.00,M
OMA,2025-01-02 14:52,30.00,25.00,81.40,11.50,1500.00,M
OMA,2025-01-02 15:52,28.00,23.00,81.25,11.50,1800.00,M
OMA,2025-01-02 16:52,27.00,22.00,81.17,10.35,2000.00,M
OMA,2025-01-02 17:52,23.00,20.00,88.08,5.75,1800.00,M
OMA,2025-01-02 18:06,22.00,19.00,88.02,4.60,1800.00,M
OMA,2025-01-02 18:52,20.00,17.00,87.92,3.45,1800.00,M
OMA,2025-01-02 19:52,18.00,16.00,91.72,3.45,1800.00,M
OMA,2025-01-02 20:52,19.00,17.00,91.76,3.45,M,M
OMA,2025-01-02 21:52,18.00,15.00,87.81,4.60,M,M
OMA,2025-01-02 22:52,19.00,16.00,87.87,4.60,3600.00,M
OMA,2025-01-02 23:52,21.00,18.00,87.97,4.60,3600.00,M
OMA,2025-01-03 00:46,23.00,19.40,85.85,4.60,2500.00,M
OMA,2025-01-03 00:52,23.00,20.00,88.08,4.60,2500.00,M
OMA,2025-01-03 01:52,23.00,19.00,84.39,4.60,2700.00,M
OMA,2025-01-03 02:52,23.00,20.00,88.08,0.00,2600.00,M
OMA,2025-01-03 03:52,22.00,17.00,80.77,10.35,1900.00,M
OMA,2025-01-03 04:52,21.00,16.00,80.69,9.20,2300.00,M
OMA,2025-01-03 05:52,20.00,15.00,80.60,10.35,1500.00,M
OMA,2025-01-03 06:43,17.00,14.00,87.76,10.35,2400.00,M
OMA,2025-01-03 06:52,17.00,13.00,83.98,9.20,2400.00,M
OMA,2025-01-03 07:38,17.00,13.00,83.98,6.90,2500.00,M
OMA,2025-01-03 07:50,15.80,12.20,85.40,6.93,2500.00,M
OMA,2025-01-03 07:52,16.00,13.00,87.70,8.05,2600.00,M
OMA,2025-01-03 08:52,17.00,12.00,80.36,10.35,2900.00,M
OMA,2025-01-03 09:52,19.00,12.00,73.73,9.20,3100.00,M
OMA,2025-01-03 10:41,19.00,11.00,70.53,9.20,2100.00,M
OMA,2025-01-03 10:52,19.00,11.00,70.53,9.20,2100.00,M
OMA,2025-01-03 11:50,19.40,12.20,73.13,9.17,2099.00,M
OMA,2025-01-03 11:52,20.00,12.00,70.65,9.20,2100.00,M
OMA,2025-01-03 12:52,21.00,13.00,70.76,8.05,2500.00,M
OMA,2025-01-03 13:52,21.00,12.00,67.71,8.05,10000.00,M
OMA,2025-01-03 14:52,21.00,13.00,70.76,10.35,10000.00,M
OMA,2025-01-03 15:52,20.00,13.00,73.84,11.50,9000.00,M
OMA,2025-01-03 16:52,20.00,13.00,73.84,10.35,6500.00,M
OMA,2025-01-03 17:52,20.00,13.00,73.84,5.75,9000.00,M
OMA,2025-01-03 18:52,20.00,14.00,77.16,6.90,7000.00,M
OMA,2025-01-03 19:52,20.00,14.00,77.16,4.60,7000.00,M
OMA,2025-01-03 20:52,20.00,14.00,77.16,5.75,7000.00,M
OMA,2025-01-03 21:52,20.00,13.00,73.84,8.05,7000.00,M
OMA,2025-01-03 22:52,20.00,14.00,77.16,8.05,7000.00,M
OMA,2025-01-03 23:52,20.00,14.00,77.16,5.75,6500.00,M
OMA,2025-01-04 00:45,20.00,14.00,77.16,6.90,6000.00,M
OMA,2025-01-04 00:52,20.00,14.00,77.16,6.90,6000.00,M
OMA,2025-01-04 01:22,20.00,13.00,73.84,8.05,5500.00,M
OMA,2025-01-04 01:29,20.00,13.00,73.84,8.05,5000.00,M
OMA,2025-01-04 01:52,20.00,13.00,73.84,9.20,4200.00,M
OMA,2025-01-04 02:52,20.00,12.00,70.65,8.05,4300.00,M
OMA,2025-01-04 03:52,18.00,10.00,70.41,12.65,8000.00,M
OMA,2025-01-04 04:02,18.00,9.00,67.33,8.05,7500.00,M
OMA,2025-01-04 04:52,16.00,7.00,67.07,8.05,7500.00,M
OMA,2025-01-04 05:52,15.00,7.00,70.06,5.75,5000.00,M
OMA,2025-01-04 06:52,14.00,5.00,66.82,8.05,7000.00,M
OMA,2025-01-04 07:52,14.00,4.00,63.82,10.35,6000.00,M
OMA,2025-01-04 08:52,14.00,4.00,63.82,4.60,7000.00,M
OMA,2025-01-04 09:52,14.00,5.00,66.82,10.35,6500.00,M
OMA,2025-01-04 10:52,14.00,5.00,66.82,8.05,5500.00,M
OMA,2025-01-04 11:52,15.00,7.00,70.06,9.20,6000.00,M
OMA,2025-01-04 12:52,15.00,7.00,70.06,11.50,6000.00,M
OMA,2025-01-04 13:52,16.00,7.00,67.07,8.05,6000.00,M
OMA,2025-01-04 14:52,16.00,7.00,67.07,8.05,5000.00,M
OMA,2025-01-04 15:52,15.00,6.00,66.95,11.50,5000.00,M
OMA,2025-01-04 16:42,15.00,5.00,63.96,9.20,8000.00,M
OMA,2025-01-04 16:52,15.00,5.00,63.96,9.20,8000.00,M
OMA,2025-01-04 17:52,14.00,3.00,60.94,9.20,7000.00,M
OMA,2025-01-04 18:52,14.00,3.00,60.94,9.20,4600.00,M
OMA,2025-01-04 19:52,15.00,3.00,58.34,11.50,6500.00,M
OMA,2025-01-04 20:27,15.00,2.00,55.69,10.35,6000.00,M
OMA,2025-01-04 20:52,15.00,3.00,58.34,9.20,4400.00,M
OMA,2025-01-04 21:02,15.00,3.00,58.34,8.05,4200.00,M
OMA,2025-01-04 21:52,16.00,6.00,64.09,12.65,5500.00,M
OMA,2025-01-04 22:34,16.00,7.00,67.07,10.35,6500.00,M
OMA,2025-01-04 22:52,16.00,8.00,70.18,13.80,3600.00,M
OMA,2025-01-04 23:44,17.00,8.00,67.20,11.50,3500.00,M
OMA,2025-01-04 23:52,17.00,7.00,64.23,12.65,3500.00,M
OMA,2025-01-04 23:58,16.00,7.00,67.07,11.50,3600.00,M
OMA,2025-01-05 00:52,16.00,8.00,70.18,12.65,3900.00,M
OMA,2025-01-05 01:07,16.00,7.00,67.07,12.65,3900.00,M
OMA,2025-01-05 01:52,16.00,4.00,58.49,13.80,3900.00,M
OMA,2025-01-05 02:44,16.00,5.00,61.23,16.10,4100.00,M
OMA,2025-01-05 02:52,16.00,5.00,61.23,18.40,4100.00,M
OMA,2025-01-05 03:52,15.00,6.00,66.95,17.25,4800.00,M
OMA,2025-01-05 04:52,15.00,6.00,66.95,13.80,5000.00,M
OMA,2025-01-05 05:52,14.00,2.00,58.18,17.25,6000.00,M
OMA,2025-01-05 06:22,14.00,2.00,58.18,13.80,6500.00,M
OMA,2025-01-05 06:52,14.00,0.00,53.00,20.70,7000.00,34.50
OMA,2025-01-05 07:52,13.00,1.00,58.03,20.70,6500.00,31.05
OMA,2025-01-05 08:52,13.00,0.00,55.38,13.80,6000.00,M
OMA,2025-01-05 09:52,14.00,-2.00,48.23,21.85,5000.00,M
OMA,2025-01-05 10:52,14.00,-1.00,50.56,23.00,8000.00,32.20
OMA,2025-01-05 11:52,14.00,-2.00,48.23,24.15,10000.00,34.50
OMA,2025-01-05 12:52,13.00,-2.00,50.39,23.00,9500.00,31.05
OMA,2025-01-05 13:52,13.00,1.00,58.03,19.55,11000.00,32.20
OMA,2025-01-05 14:52,13.00,-1.00,52.83,21.85,11000.00,31.05
OMA,2025-01-05 15:52,14.00,-1.00,50.56,20.70,12000.00,31.05
OMA,2025-01-05 16:52,15.00,0.00,50.73,20.70,12000.00,29.90
OMA,2025-01-05 17:52,16.00,0.00,48.57,13.80,12000.00,M
OMA,2025-01-05 18:52,16.00,1.00,50.90,17.25,12000.00,M
OMA,2025-01-05 19:52,16.00,1.00,50.90,14.95,12000.00,M
OMA,2025-01-05 20:52,15.00,2.00,55.69,20.70,18000.00,31.05
OMA,2025-01-05 21:52,13.00,2.00,60.80,17.25,18000.00,M
OMA,2025-01-05 22:52,12.00,0.00,57.88,17.25,18000.00,M
OMA,2025-01-05 23:52,11.00,-1.00,57.72,13.80,18000.00,M
OMA,2025-01-06 00:52,11.00,-1.00,57.72,14.95,18000.00,M
OMA,2025-01-06 01:52,10.00,-2.00,57.57,13.80,M,M
OMA,2025-01-06 02:52,9.00,-2.00,60.21,14.95,M,M
OMA,2025-01-06 03:52,8.00,-2.00,62.98,11.50,M,M
OMA,2025-01-06 04:52,8.00,-2.00,62.98,11.50,M,M
OMA,2025-01-06 05:52,7.00,-2.00,65.89,12.65,M,M
OMA,2025-01-06 06:52,6.00,-2.00,68.96,10.35,M,M
OMA,2025-01-06 07:52,6.00,-2.00,68.96,11.50,20000.00,M
OMA,2025-01-06 08:52,8.00,-2.00,62.98,13.80,20000.00,M
OMA,2025-01-06 09:52,10.00,-1.00,60.36,13.80,20000.00,M
OMA,2025-01-06 10:52,13.00,0.00,55.38,11.50,20000.00,M
OMA,2025-01-06 11:52,15.00,2.00,55.69,11.50,20000.00,M
OMA,2025-01-06 12:52,17.00,3.00,53.48,8.05,20000.00,M
OMA,2025-01-06 13:52,18.00,4.00,53.64,9.20,20000.00,M
OMA,2025-01-06 14:52,20.00,4.00,49.24,10.35,20000.00,M
OMA,2025-01-06 15:52,18.00,2.00,48.91,12.65,20000.00,M
OMA,2025-01-06 16:52,16.00,3.00,55.85,10.35,20000.00,M
OMA,2025-01-06 17:12,14.00,4.00,63.82,9.20,200.00,M
OMA,2025-01-06 17:19,14.00,4.00,63.82,8.05,200.00,M
OMA,2025-01-06 17:52,13.00,4.00,66.69,6.90,20000.00,M
OMA,2025-01-06 18:52,11.00,4.00,72.86,5.75,20000.00,M
OMA,2025-01-06 19:52,10.00,4.00,76.18,4.60,20000.00,M
OMA,2025-01-06 20:52,9.00,4.00,79.67,4.60,20000.00,M
OMA,2025-01-06 21:52,10.00,4.00,76.18,0.00,20000.00,M
OMA,2025-01-06 22:52,9.00,3.00,76.08,3.45,16000.00,M
OMA,2025-01-06 23:52,8.00,3.00,79.58,3.45,18000.00,M
OMA,2025-01-07 00:52,8.00,4.00,83.34,4.60,18000.00,M
OMA,2025-01-07 01:52,8.00,3.00,79.58,0.00,15000.00,M
OMA,2025-01-07 02:52,7.00,3.00,83.27,3.45,15000.00,M
OMA,2025-01-07 03:52,8.00,4.00,83.34,0.00,12000.00,M
OMA,2025-01-07 04:52,9.00,5.00,83.41,4.60,12000.00,M
OMA,2025-01-07 05:52,11.00,5.00,76.28,0.00,12000.00,M
OMA,2025-01-07 06:52,11.00,5.00,76.28,3.45,6500.00,M
OMA,2025-01-07 07:52,13.00,7.00,76.48,0.00,13000.00,M
OMA,2025-01-07 08:52,13.00,7.00,76.48,3.45,9500.00,M
OMA,2025-01-07 09:52,17.00,8.00,67.20,6.90,8000.00,M
OMA,2025-01-07 10:52,21.00,8.00,56.62,13.80,6000.00,M
OMA,2025-01-07 11:52,20.00,7.00,56.47,11.50,5500.00,M
OMA,2025-01-07 12:52,22.00,7.00,51.88,11.50,3500.00,M
OMA,2025-01-07 13:52,22.00,9.00,56.78,13.80,3500.00,M
OMA,2025-01-07 14:52,22.00,11.00,62.09,14.95,2900.00,M
OMA,2025-01-07 15:18,21.00,11.00,64.77,14.95,2700.00,M
OMA,2025-01-07 15:52,20.00,10.00,64.64,14.95,2700.00,M
OMA,2025-01-07 16:52,20.00,10.00,64.64,12.65,2900.00,M
OMA,2025-01-07 17:52,19.00,11.00,70.53,12.65,2400.00,M
OMA,2025-01-07 18:10,19.00,11.00,70.53,12.65,2400.00,M
OMA,2025-01-07 18:52,19.00,12.00,73.73,10.35,2200.00,M
OMA,2025-01-07 19:21,19.00,12.00,73.73,11.50,2400.00,M
OMA,2025-01-07 19:44,19.00,11.00,70.53,13.80,2400.00,M
OMA,2025-01-07 19:52,19.00,11.00,70.53,14.95,2300.00,M
OMA,2025-01-07 20:37,18.00,10.00,70.41,16.10,2500.00,M
OMA,2025-01-07 20:52,17.00,10.00,73.52,11.50,2300.00,M
OMA,2025-01-07 21:49,15.80,8.60,72.73,14.95,2600.00,M
OMA,2025-01-07 21:52,15.00,9.00,76.68,14.95,3000.00,M
OMA,2025-01-07 22:52,14.00,8.00,76.58,14.95,3500.00,M
OMA,2025-01-07 23:52,12.00,7.00,79.93,13.80,M,M
OMA,2025-01-08 00:52,10.00,5.00,79.76,6.90,M,M
OMA,2025-01-08 01:52,9.00,4.00,79.67,10.35,M,M
OMA,2025-01-08 02:52,8.00,3.00,79.58,10.35,M,M
OMA,2025-01-08 03:52,7.00,2.00,79.50,10.35,M,M
OMA,2025-01-08 04:52,6.00,1.00,79.41,9.20,M,M
OMA,2025-01-08 05:52,4.00,0.00,83.04,6.90,M,M
OMA,2025-01-08 06:52,5.00,0.00,79.32,3.45,M,M
OMA,2025-01-08 07:52,6.00,0.00,75.78,3.45,M,M
OMA,2025-01-08 08:52,8.00,2.00,75.98,0.00,M,M
OMA,2025-01-08 09:52,12.00,4.00,69.70,5.75,M,M
OMA,2025-01-08 10:52,16.00,4.00,58.49,12.65,25000.00,M
OMA,2025-01-08 11:52,19.00,6.00,56.32,12.65,M,M
OMA,2025-01-08 12:52,22.00,9.00,56.78,13.80,M,M
OMA,2025-01-08 13:52,25.00,10.00,52.36,12.65,25000.00,M
OMA,2025-01-08 14:52,27.00,12.00,52.68,11.50,25000.00,M
OMA,2025-01-08 15:52,26.00,12.00,54.90,12.65,25000.00,M
OMA,2025-01-08 16:52,23.00,12.00,62.23,12.65,25000.00,M
OMA,2025-01-08 17:52,20.00,11.00,67.58,16.10,25000.00,M
OMA,2025-01-08 18:52,19.00,10.00,67.46,13.80,25000.00,M
OMA,2025-01-08 19:52,16.00,9.00,73.41,13.80,25000.00,M
OMA,2025-01-08 20:52,14.00,8.00,76.58,12.65,25000.00,M
OMA,2025-01-08 21:52,14.00,8.00,76.58,12.65,25000.00,M
OMA,2025-01-08 22:52,13.00,8.00,80.02,11.50,25000.00,M
OMA,2025-01-08 23:52,13.00,8.00,80.02,9.20,25000.00,M
OMA,2025-01-09 00:52,10.00,7.00,87.37,10.35,14000.00,M
OMA,2025-01-09 01:52,12.00,8.00,83.63,10.35,21000.00,M
OMA,2025-01-09 02:52,13.00,10.00,87.54,11.50,15000.00,M
OMA,2025-01-09 03:52,14.00,10.00,83.77,10.35,17000.00,M
OMA,2025-01-09 04:52,13.00,10.00,87.54,10.35,17000.00,M
OMA,2025-01-09 05:52,13.00,11.00,91.53,6.90,17000.00,M
OMA,2025-01-09 06:52,16.00,12.00,83.91,12.65,17000.00,M
OMA,2025-01-09 07:52,16.00,13.00,87.70,10.35,17000.00,M
OMA,2025-01-09 08:52,18.00,14.00,84.05,10.35,17000.00,M
OMA,2025-01-09 09:52,21.00,16.00,80.69,8.05,25000.00,M
OMA,2025-01-09 10:52,28.00,18.00,65.69,6.90,2000.00,M
OMA,2025-01-09 11:39,29.00,19.00,65.81,6.90,2200.00,M
OMA,2025-01-09 11:52,29.00,19.00,65.81,9.20,2000.00,M
OMA,2025-01-09 12:52,31.00,20.00,63.32,6.90,2000.00,M
OMA,2025-01-09 13:52,33.00,22.00,63.59,5.75,1900.00,M
OMA,2025-01-09 14:52,35.00,24.00,63.85,4.60,2300.00,M
OMA,2025-01-09 15:52,36.00,26.00,66.69,4.60,2100.00,M
OMA,2025-01-09 16:50,35.60,28.40,74.80,16.10,2099.00,M
OMA,2025-01-09 16:52,35.00,29.00,78.51,18.40,2100.00,M
OMA,2025-01-09 17:17,34.00,30.00,85.11,18.40,1200.00,M
OMA,2025-01-09 17:39,33.00,30.00,88.58,17.25,1200.00,M
OMA,2025-01-09 17:50,33.80,30.20,86.49,17.21,1400.00,M
OMA,2025-01-09 17:52,33.00,30.00,88.58,21.85,1400.00,M
OMA,2025-01-09 18:52,32.00,30.00,92.22,10.35,1000.00,M
OMA,2025-01-09 19:19,32.00,31.00,96.04,6.90,1000.00,M
OMA,2025-01-09 19:40,32.00,31.00,96.04,4.60,800.00,M
OMA,2025-01-09 19:52,32.00,31.00,96.04,5.75,800.00,M
OMA,2025-01-09 20:22,32.00,30.00,92.22,4.60,1000.00,M
OMA,2025-01-09 20:37,32.00,31.00,96.04,3.45,2800.00,M
OMA,2025-01-09 20:52,31.00,30.00,96.02,0.00,2800.00,M
OMA,2025-01-09 21:52,33.00,29.00,85.04,8.05,2700.00,M
OMA,2025-01-09 22:52,33.00,25.00,72.11,12.65,3400.00,M
OMA,2025-01-09 23:52,32.00,25.00,75.07,12.65,3600.00,M
OMA,2025-01-10 00:52,32.00,25.00,75.07,5.75,3600.00,M
OMA,2025-01-10 01:52,32.00,26.00,78.25,8.05,4200.00,M
OMA,2025-01-10 02:52,31.00,26.00,81.48,9.20,2600.00,M
OMA,2025-01-10 03:52,28.00,24.00,84.72,10.35,2500.00,M
OMA,2025-01-10 04:12,28.00,24.00,84.72,11.50,2200.00,M
OMA,2025-01-10 04:24,28.00,24.00,84.72,10.35,2200.00,M
OMA,2025-01-10 04:52,27.00,23.00,84.66,9.20,21000.00,M
OMA,2025-01-10 05:52,26.00,22.00,84.59,11.50,21000.00,M
OMA,2025-01-10 06:52,23.00,20.00,88.08,10.35,21000.00,M
OMA,2025-01-10 07:52,23.00,19.00,84.39,11.50,1100.00,M
OMA,2025-01-10 08:52,25.00,20.00,81.01,10.35,1100.00,M
OMA,2025-01-10 09:52,28.00,21.00,74.67,14.95,1200.00,M
OMA,2025-01-10 10:52,30.00,20.00,65.94,13.80,2000.00,M
OMA,2025-01-10 11:52,31.00,20.00,63.32,12.65,2500.00,M
OMA,2025-01-10 12:52,30.00,18.00,60.53,14.95,3100.00,M
OMA,2025-01-10 13:52,31.00,19.00,60.67,17.25,3400.00,M
OMA,2025-01-10 14:52,31.00,18.00,58.12,16.10,3200.00,M
OMA,2025-01-10 15:52,31.00,19.00,60.67,13.80,3300.00,M
OMA,2025-01-10 16:52,30.00,18.00,60.53,12.65,3300.00,M
OMA,2025-01-10 17:52,29.00,18.00,63.05,9.20,3400.00,M
OMA,2025-01-10 18:52,26.00,17.00,68.32,8.05,3300.00,M
OMA,2025-01-10 19:52,25.00,17.00,71.22,5.75,M,M
OMA,2025-01-10 20:52,23.00,16.00,74.15,4.60,M,M
OMA,2025-01-10 21:52,19.00,15.00,84.12,4.60,M,M
OMA,2025-01-10 22:52,18.00,14.00,84.05,0.00,M,M
OMA,2025-01-10 23:52,17.00,13.00,83.98,6.90,M,M
OMA,2025-01-11 00:52,16.00,13.00,87.70,6.90,M,M
OMA,2025-01-11 01:52,17.00,13.00,83.98,8.05,M,M
OMA,2025-01-11 02:52,16.00,13.00,87.70,8.05,M,M
OMA,2025-01-11 03:52,20.00,17.00,87.92,10.35,9500.00,M
OMA,2025-01-11 04:52,21.00,18.00,87.97,8.05,9500.00,M
OMA,2025-01-11 05:52,23.00,18.00,80.85,8.05,10000.00,M
OMA,2025-01-11 06:52,23.00,19.00,84.39,9.20,10000.00,M
OMA,2025-01-11 07:52,23.00,19.00,84.39,10.35,9000.00,M
OMA,2025-01-11 08:52,23.00,19.00,84.39,8.05,12000.00,M
OMA,2025-01-11 09:52,26.00,20.00,77.71,10.35,16000.00,M
OMA,2025-01-11 10:52,27.00,19.00,71.45,12.65,11000.00,M
OMA,2025-01-11 11:52,28.00,19.00,68.57,10.35,8000.00,M
OMA,2025-01-11 12:52,28.00,19.00,68.57,5.75,10000.00,M
OMA,2025-01-11 13:52,31.00,20.00,63.32,6.90,9000.00,M
OMA,2025-01-11 14:52,33.00,21.00,60.95,5.75,7000.00,M
OMA,2025-01-11 15:52,34.00,22.00,61.09,3.45,7000.00,M
OMA,2025-01-11 16:48,35.60,21.20,55.41,3.45,2800.00,M
OMA,2025-01-11 16:52,35.00,22.00,58.70,3.45,2800.00,M
OMA,2025-01-11 17:52,34.00,23.00,63.72,3.45,2800.00,M
OMA,2025-01-11 18:52,34.00,23.00,63.72,0.00,2900.00,M
OMA,2025-01-11 19:52,34.00,24.00,66.45,3.45,3100.00,M
OMA,2025-01-11 20:52,34.00,24.00,66.45,3.45,3800.00,M
OMA,2025-01-11 21:52,34.00,27.00,75.26,3.45,3500.00,M
OMA,2025-01-11 22:52,36.00,30.00,78.60,9.20,3500.00,M
OMA,2025-01-11 23:52,37.00,31.00,78.69,9.20,4500.00,M
OMA,2025-01-12 00:52,37.00,31.00,78.69,11.50,4700.00,M
OMA,2025-01-12 01:47,37.40,30.20,74.98,14.95,2200.00,M
OMA,2025-01-12 01:52,37.00,31.00,78.69,16.10,2200.00,M
OMA,2025-01-12 02:14,37.00,30.00,75.56,13.80,3100.00,M
OMA,2025-01-12 02:52,35.00,27.00,72.32,16.10,6500.00,M
OMA,2025-01-12 03:52,33.00,24.00,69.16,18.40,6000.00,M
OMA,2025-01-12 04:52,30.00,23.00,74.87,16.10,4800.00,M
OMA,2025-01-12 05:03,29.00,23.00,77.98,11.50,5500.00,M
OMA,2025-01-12 05:52,30.00,22.00,71.78,16.10,4000.00,M
OMA,2025-01-12 06:52,30.00,21.00,68.81,12.65,3900.00,M
OMA,2025-01-12 07:52,29.00,20.00,68.69,24.15,2200.00,32.20
OMA,2025-01-12 08:52,27.00,17.00,65.56,17.25,3500.00,39.10
OMA,2025-01-12 09:52,26.00,17.00,68.32,20.70,2700.00,35.65
OMA,2025-01-12 10:52,26.00,12.00,54.90,21.85,3000.00,39.10
OMA,2025-01-12 11:52,24.00,11.00,57.08,25.30,3300.00,37.95
OMA,2025-01-12 12:20,24.00,12.00,59.67,19.55,2900.00,36.80
OMA,2025-01-12 12:52,24.00,11.00,57.08,23.00,3200.00,36.80
OMA,2025-01-12 13:30,23.00,10.00,56.93,23.00,2900.00,32.20
OMA,2025-01-12 13:52,23.00,9.00,54.44,19.55,2900.00,34.50
OMA,2025-01-12 14:45,22.00,7.00,51.88,19.55,3100.00,36.80
OMA,2025-01-12 14:52,20.00,7.00,56.47,21.85,3100.00,36.80
OMA,2025-01-12 15:52,19.00,7.00,58.94,18.40,3100.00,33.35
OMA,2025-01-12 16:52,18.00,6.00,58.79,19.55,2500.00,35.65
OMA,2025-01-12 17:52,15.00,4.00,61.09,19.55,3100.00,33.35
OMA,2025-01-12 18:52,14.00,4.00,63.82,13.80,2800.00,M
OMA,2025-01-12 19:52,13.00,4.00,66.69,12.65,M,M
OMA,2025-01-12 20:52,13.00,4.00,66.69,13.80,M,M
OMA,2025-01-12 21:52,12.00,4.00,69.70,10.35,M,M
OMA,2025-01-12 22:52,11.00,4.00,72.86,5.75,M,M
OMA,2025-01-12 23:52,11.00,3.00,69.58,5.75,M,M
OMA,2025-01-13 00:52,10.00,3.00,72.75,8.05,M,M
OMA,2025-01-13 01:52,10.00,3.00,72.75,11.50,M,M
OMA,2025-01-13 02:52,10.00,2.00,69.45,9.20,M,M
OMA,2025-01-13 03:52,9.00,2.00,72.64,13.80,M,M
OMA,2025-01-13 04:52,9.00,2.00,72.64,11.50,M,M
OMA,2025-01-13 05:52,9.00,2.00,72.64,11.50,M,M
OMA,2025-01-13 06:52,8.00,2.00,75.98,10.35,M,M
OMA,2025-01-13 07:52,7.00,2.00,79.50,8.05,M,M
OMA,2025-01-13 08:52,11.00,2.00,66.43,11.50,M,M
OMA,2025-01-13 09:52,15.00,3.00,58.34,8.05,M,M
OMA,2025-01-13 10:52,17.00,3.00,53.48,11.50,12000.00,M
OMA,2025-01-13 11:52,20.00,4.00,49.24,10.35,12000.00,M
OMA,2025-01-13 12:52,22.00,4.00,45.24,5.75,M,M
OMA,2025-01-13 13:52,25.00,4.00,39.89,11.50,12000.00,M
OMA,2025-01-13 14:52,28.00,6.00,38.61,9.20,12000.00,M
