station,valid,tmpf,dwpf,relh,sped,skyl1,peak_wind_gust_mph
AIA,2025-01-01 00:53,9.00,6.00,87.31,0.00,M,M
AIA,2025-01-01 01:53,7.00,5.00,91.29,8.05,M,M
AIA,2025-01-01 02:53,5.00,2.00,87.08,6.90,M,M
AIA,2025-01-01 03:53,7.00,3.00,83.27,0.00,M,M
AIA,2025-01-01 04:53,4.00,1.00,87.02,5.75,M,M
AIA,2025-01-01 05:53,6.00,3.00,87.14,3.45,M,M
AIA,2025-01-01 06:53,7.00,5.00,91.29,8.05,M,M
AIA,2025-01-01 07:53,7.00,5.00,91.29,6.90,M,M
AIA,2025-01-01 08:53,7.00,3.00,83.27,0.00,M,M
AIA,2025-01-01 09:53,17.00,14.00,87.76,0.00,M,M
AIA,2025-01-01 10:53,24.00,21.00,88.13,0.00,M,M
AIA,2025-01-01 11:53,33.00,24.00,69.16,10.35,M,M
AIA,2025-01-01 12:53,35.00,22.00,58.70,11.50,M,M
AIA,2025-01-01 13:53,36.00,22.00,56.42,14.95,M,M
AIA,2025-01-01 14:53,38.00,21.00,49.98,8.05,M,M
AIA,2025-01-01 15:53,39.00,13.00,34.01,18.40,M,M
AIA,2025-01-01 16:53,36.00,15.00,41.78,19.55,8000.00,M
AIA,2025-01-01 17:53,33.00,17.00,51.36,6.90,7000.00,M
AIA,2025-01-01 18:53,31.00,17.00,55.67,8.05,8000.00,M
AIA,2025-01-01 19:53,30.00,20.00,65.94,3.45,8000.00,M
AIA,2025-01-01 20:53,27.00,20.00,74.57,0.00,10000.00,M
AIA,2025-01-01 21:53,27.00,20.00,74.57,6.90,9000.00,M
AIA,2025-01-01 22:53,26.00,19.00,74.46,3.45,8000.00,M
AIA,2025-01-01 23:53,25.00,19.00,77.62,3.45,8000.00,M
AIA,2025-01-02 00:53,23.00,17.00,77.44,6.90,8000.00,M
AIA,2025-01-02 01:53,21.00,14.00,73.94,6.90,M,M
AIA,2025-01-02 02:53,15.00,10.00,80.19,3.45,M,M
AIA,2025-01-02 03:53,11.00,7.00,83.56,4.60,M,M
AIA,2025-01-02 04:53,11.00,8.00,87.42,5.75,M,M
AIA,2025-01-02 05:53,7.00,4.00,87.20,3.45,M,M
AIA,2025-01-02 06:53,9.00,6.00,87.31,4.60,M,M
AIA,2025-01-02 07:53,7.00,4.00,87.20,6.90,M,M
AIA,2025-01-02 08:53,13.00,9.00,83.70,3.45,10000.00,M
AIA,2025-01-02 09:53,18.00,14.00,84.05,0.00,8000.00,M
AIA,2025-01-02 10:53,23.00,17.00,77.44,0.00,7000.00,M
AIA,2025-01-02 11:53,25.00,18.00,74.36,3.45,4600.00,M
AIA,2025-01-02 12:53,27.00,18.00,68.45,5.75,4100.00,M
AIA,2025-01-02 13:53,27.00,18.00,68.45,4.60,3800.00,M
AIA,2025-01-02 14:53,27.00,20.00,74.57,0.00,4300.00,M
AIA,2025-01-02 15:53,28.00,20.00,71.56,0.00,6000.00,M
AIA,2025-01-02 16:53,28.00,20.00,71.56,0.00,6000.00,M
AIA,2025-01-02 17:53,27.00,21.00,77.80,0.00,5500.00,M
AIA,2025-01-02 18:53,21.00,17.00,84.26,8.05,5000.00,M
AIA,2025-01-02 19:53,16.00,15.00,95.74,4.60,M,M
AIA,2025-01-02 20:53,13.00,12.00,95.68,6.90,M,M
AIA,2025-01-02 21:53,11.00,10.00,95.64,5.75,M,M
AIA,2025-01-02 22:36,5.00,4.00,95.51,3.45,200.00,M
AIA,2025-01-02 22:39,7.00,5.00,91.29,4.60,200.00,M
AIA,2025-01-02 22:42,7.00,6.00,95.56,4.60,100.00,M
AIA,2025-01-02 22:49,6.80,6.80,100.00,3.45,100.00,M
AIA,2025-01-02 22:51,6.80,6.80,100.00,0.00,98.00,M
AIA,2025-01-02 22:53,8.00,7.00,95.58,3.45,100.00,M
AIA,2025-01-02 22:55,8.00,7.00,95.58,3.45,100.00,M
AIA,2025-01-02 23:14,7.00,5.00,91.29,4.60,100.00,M
AIA,2025-01-02 23:17,7.00,6.00,95.56,3.45,100.00,M
AIA,2025-01-02 23:27,8.00,6.00,91.33,5.75,200.00,M
AIA,2025-01-02 23:29,8.00,6.00,91.33,5.75,200.00,M
AIA,2025-01-02 23:36,8.00,6.00,91.33,8.05,200.00,M
AIA,2025-01-02 23:53,8.00,8.00,100.00,3.45,200.00,M
AIA,2025-01-03 00:03,10.00,7.00,87.37,3.45,200.00,M
AIA,2025-01-03 00:07,10.00,8.00,91.41,0.00,200.00,M
AIA,2025-01-03 00:15,11.00,9.00,91.45,0.00,200.00,M
AIA,2025-01-03 00:27,10.00,9.00,95.62,0.00,200.00,M
AIA,2025-01-03 00:53,10.00,9.00,95.62,0.00,300.00,M
AIA,2025-01-03 01:53,10.00,8.00,91.41,3.45,11000.00,M
AIA,2025-01-03 02:07,9.00,7.00,91.37,4.60,900.00,M
AIA,2025-01-03 02:28,12.00,9.00,87.48,4.60,500.00,M
AIA,2025-01-03 02:43,12.00,10.00,91.49,4.60,400.00,M
AIA,2025-01-03 02:51,12.20,10.40,92.32,6.93,400.00,M
AIA,2025-01-03 02:53,13.00,10.00,87.54,6.90,400.00,M
AIA,2025-01-03 03:53,16.00,14.00,91.64,5.75,12000.00,M
AIA,2025-01-03 04:53,20.00,19.00,95.82,4.60,10000.00,M
AIA,2025-01-03 05:53,20.00,19.00,95.82,4.60,11000.00,M
AIA,2025-01-03 06:53,19.00,18.00,95.80,8.05,11000.00,M
AIA,2025-01-03 07:53,20.00,18.00,91.79,6.90,10000.00,M
AIA,2025-01-03 08:53,19.00,17.00,91.76,6.90,M,M
AIA,2025-01-03 09:53,22.00,19.00,88.02,8.05,M,M
AIA,2025-01-03 10:53,25.00,20.00,81.01,6.90,M,M
AIA,2025-01-03 11:53,28.00,21.00,74.67,8.05,M,M
AIA,2025-01-03 12:53,31.00,22.00,68.92,9.20,9000.00,M
AIA,2025-01-03 13:53,32.00,22.00,66.20,12.65,5500.00,M
AIA,2025-01-03 14:53,33.00,22.00,63.59,11.50,6500.00,M
AIA,2025-01-03 15:53,32.00,22.00,66.20,12.65,7000.00,M
AIA,2025-01-03 16:53,29.00,22.00,74.77,12.65,12000.00,M
AIA,2025-01-03 17:20,27.00,22.00,81.17,14.95,1600.00,M
AIA,2025-01-03 17:33,27.00,22.00,81.17,12.65,1400.00,M
AIA,2025-01-03 17:53,27.00,22.00,81.17,11.50,1200.00,M
AIA,2025-01-03 18:51,26.60,23.00,86.07,10.28,898.00,M
AIA,2025-01-03 18:53,26.00,23.00,88.23,10.35,900.00,M
AIA,2025-01-03 19:53,26.00,23.00,88.23,10.35,900.00,M
AIA,2025-01-03 20:07,22.00,21.00,95.86,11.50,200.00,M
AIA,2025-01-03 20:13,22.00,22.00,100.00,13.80,200.00,M
AIA,2025-01-03 20:26,22.00,22.00,100.00,14.95,200.00,M
AIA,2025-01-03 20:37,22.00,22.00,100.00,13.80,200.00,M
AIA,2025-01-03 20:53,22.00,21.00,95.86,16.10,300.00,M
AIA,2025-01-03 21:53,20.00,20.00,100.00,16.10,300.00,M
AIA,2025-01-03 22:44,19.00,19.00,100.00,14.95,200.00,M
AIA,2025-01-03 22:53,19.00,18.00,95.80,13.80,200.00,M
AIA,2025-01-03 23:14,19.00,18.00,95.80,14.95,200.00,M
AIA,2025-01-03 23:30,19.00,18.00,95.80,12.65,200.00,M
AIA,2025-01-03 23:53,19.00,18.00,95.80,13.80,300.00,M
AIA,2025-01-04 00:53,19.00,18.00,95.80,16.10,300.00,M
AIA,2025-01-04 01:24,19.00,18.00,95.80,14.95,300.00,M
AIA,2025-01-04 01:53,20.00,19.00,95.82,18.40,300.00,M
AIA,2025-01-04 02:53,20.00,19.00,95.82,16.10,300.00,M
AIA,2025-01-04 03:05,20.00,18.00,91.79,18.40,300.00,M
AIA,2025-01-04 03:17,20.00,19.00,95.82,18.40,400.00,M
AIA,2025-01-04 03:39,20.00,19.00,95.82,18.40,400.00,M
AIA,2025-01-04 03:53,20.00,19.00,95.82,17.25,400.00,M
AIA,2025-01-04 04:02,20.00,19.00,95.82,17.25,400.00,M
AIA,2025-01-04 04:33,20.00,19.00,95.82,19.55,400.00,M
AIA,2025-01-04 04:53,20.00,19.00,95.82,18.40,300.00,M
AIA,2025-01-04 05:37,20.00,19.00,95.82,18.40,300.00,M
AIA,2025-01-04 05:51,19.40,19.40,100.00,21.91,200.00,M
AIA,2025-01-04 05:53,20.00,19.00,95.82,20.70,200.00,M
AIA,2025-01-04 06:00,20.00,20.00,100.00,18.40,200.00,M
AIA,2025-01-04 06:16,20.00,20.00,100.00,17.25,200.00,M
AIA,2025-01-04 06:38,20.00,20.00,100.00,20.70,200.00,M
AIA,2025-01-04 06:51,19.40,19.40,100.00,13.86,298.00,M
AIA,2025-01-04 06:53,20.00,20.00,100.00,13.80,300.00,M
AIA,2025-01-04 07:41,20.00,19.00,95.82,20.70,300.00,M
AIA,2025-01-04 07:53,20.00,19.00,95.82,19.55,400.00,29.90
AIA,2025-01-04 08:51,19.40,19.40,100.00,21.85,400.00,29.90
AIA,2025-01-04 08:53,20.00,19.00,95.82,20.70,400.00,29.90
AIA,2025-01-04 09:51,19.40,17.60,92.57,21.91,298.00,29.90
AIA,2025-01-04 09:53,19.00,18.00,95.80,20.70,300.00,29.90
AIA,2025-01-04 10:53,19.00,18.00,95.80,19.55,300.00,M
AIA,2025-01-04 11:00,19.00,18.00,95.80,20.70,300.00,M
AIA,2025-01-04 11:16,19.00,17.00,91.76,20.70,300.00,M
AIA,2025-01-04 11:24,19.00,17.00,91.76,21.85,300.00,M
AIA,2025-01-04 11:53,18.00,17.00,95.78,21.85,300.00,M
AIA,2025-01-04 12:00,18.00,17.00,95.78,19.55,300.00,M
AIA,2025-01-04 12:25,18.00,17.00,95.78,14.95,300.00,M
AIA,2025-01-04 12:50,17.60,15.80,92.50,18.40,300.00,M
AIA,2025-01-04 12:53,17.00,16.00,95.76,19.55,300.00,M
AIA,2025-01-04 13:01,17.00,15.00,91.68,20.70,300.00,M
AIA,2025-01-04 13:17,17.00,16.00,95.76,18.40,300.00,M
AIA,2025-01-04 13:26,17.00,16.00,95.76,19.55,300.00,M
AIA,2025-01-04 13:35,17.00,15.00,91.68,20.70,300.00,M
AIA,2025-01-04 13:50,17.60,15.80,92.50,17.25,300.00,M
AIA,2025-01-04 13:51,17.00,15.00,91.68,17.25,300.00,M
AIA,2025-01-04 13:59,17.00,15.00,91.68,17.25,300.00,M
AIA,2025-01-04 14:10,16.00,15.00,95.74,17.25,300.00,M
AIA,2025-01-04 14:24,17.00,15.00,91.68,17.25,400.00,M
AIA,2025-01-04 14:53,16.00,15.00,95.74,14.95,400.00,M
AIA,2025-01-04 15:06,16.00,15.00,95.74,17.25,500.00,M
AIA,2025-01-04 15:51,15.80,15.80,100.00,14.98,498.00,M
AIA,2025-01-04 15:53,17.00,15.00,91.68,14.95,500.00,M
AIA,2025-01-04 16:01,17.00,15.00,91.68,13.80,400.00,M
AIA,2025-01-04 16:13,17.00,15.00,91.68,13.80,500.00,M
AIA,2025-01-04 16:51,15.80,15.80,100.00,10.28,600.00,M
AIA,2025-01-04 16:53,16.00,15.00,95.74,9.20,600.00,M
AIA,2025-01-04 17:51,15.80,15.80,100.00,9.17,898.00,M
AIA,2025-01-04 17:53,16.00,15.00,95.74,8.05,900.00,M
AIA,2025-01-04 18:08,16.00,14.00,91.64,10.35,700.00,M
AIA,2025-01-04 18:13,16.00,14.00,91.64,11.50,700.00,M
AIA,2025-01-04 18:26,16.00,14.00,91.64,13.80,700.00,M
AIA,2025-01-04 18:53,15.00,13.00,91.61,16.10,900.00,M
AIA,2025-01-04 19:02,15.00,13.00,91.61,12.65,700.00,M
AIA,2025-01-04 19:06,15.00,13.00,91.61,13.80,700.00,M
AIA,2025-01-04 19:13,14.00,12.00,91.57,14.95,800.00,M
AIA,2025-01-04 19:21,14.00,12.00,91.57,13.80,800.00,M
AIA,2025-01-04 19:33,14.00,11.00,87.59,11.50,1200.00,M
AIA,2025-01-04 19:40,14.00,11.00,87.59,12.65,1100.00,M
AIA,2025-01-04 19:51,12.20,10.40,92.32,14.95,1100.00,M
AIA,2025-01-04 19:53,13.00,11.00,91.53,12.65,1100.00,M
AIA,2025-01-04 20:09,13.00,11.00,91.53,10.35,1300.00,M
AIA,2025-01-04 20:17,13.00,10.00,87.54,12.65,1300.00,M
AIA,2025-01-04 20:28,13.00,11.00,91.53,11.50,1500.00,M
AIA,2025-01-04 20:35,12.00,10.00,91.49,13.80,1600.00,M
AIA,2025-01-04 20:51,12.20,10.40,92.32,10.28,1601.00,M
AIA,2025-01-04 20:53,12.00,10.00,91.49,10.35,1600.00,M
AIA,2025-01-04 21:00,12.00,9.00,87.48,12.65,1400.00,M
AIA,2025-01-04 21:12,11.00,9.00,91.45,10.35,1400.00,M
AIA,2025-01-04 21:16,11.00,9.00,91.45,10.35,1500.00,M
AIA,2025-01-04 21:30,11.00,9.00,91.45,10.35,1900.00,M
AIA,2025-01-04 21:53,11.00,8.00,87.42,5.75,1900.00,M
AIA,2025-01-04 22:03,11.00,8.00,87.42,6.90,1400.00,M
AIA,2025-01-04 22:13,11.00,8.00,87.42,8.05,1200.00,M
AIA,2025-01-04 22:36,11.00,9.00,91.45,6.90,1200.00,M
AIA,2025-01-04 22:46,11.00,8.00,87.42,8.05,1500.00,M
AIA,2025-01-04 22:51,10.40,8.60,92.25,5.81,1699.00,M
AIA,2025-01-04 22:53,11.00,8.00,87.42,6.90,1700.00,M
AIA,2025-01-04 23:20,11.00,8.00,87.42,8.05,2300.00,M
AIA,2025-01-04 23:30,11.00,8.00,87.42,6.90,2300.00,M
AIA,2025-01-04 23:51,10.40,8.60,92.25,6.93,1899.00,M
AIA,2025-01-04 23:53,11.00,8.00,87.42,9.20,1900.00,M
AIA,2025-01-05 00:02,11.00,8.00,87.42,9.20,2100.00,M
AIA,2025-01-05 00:11,10.00,7.00,87.37,10.35,2300.00,M
AIA,2025-01-05 00:27,10.00,7.00,87.37,11.50,3500.00,M
AIA,2025-01-05 00:53,10.00,7.00,87.37,10.35,4700.00,M
AIA,2025-01-05 01:15,10.00,7.00,87.37,10.35,2900.00,M
AIA,2025-01-05 01:23,9.00,6.00,87.31,12.65,2500.00,M
AIA,2025-01-05 01:53,9.00,6.00,87.31,14.95,2000.00,M
AIA,2025-01-05 02:09,8.00,5.00,87.25,12.65,1900.00,M
AIA,2025-01-05 02:40,8.00,5.00,87.25,11.50,1500.00,M
AIA,2025-01-05 02:49,6.80,3.20,84.80,14.95,1400.00,M
AIA,2025-01-05 02:53,7.00,4.00,87.20,14.95,1400.00,M
AIA,2025-01-05 03:17,7.00,4.00,87.20,10.35,1600.00,M
AIA,2025-01-05 03:25,7.00,4.00,87.20,12.65,1900.00,M
AIA,2025-01-05 03:34,7.00,4.00,87.20,11.50,2800.00,M
AIA,2025-01-05 03:43,7.00,4.00,87.20,12.65,3200.00,M
AIA,2025-01-05 03:53,6.00,3.00,87.14,13.80,3400.00,M
AIA,2025-01-05 04:15,5.00,2.00,87.08,13.80,2600.00,M
AIA,2025-01-05 04:36,5.00,2.00,87.08,13.80,3000.00,M
AIA,2025-01-05 04:53,5.00,2.00,87.08,9.20,4200.00,M
AIA,2025-01-05 05:53,5.00,2.00,87.08,5.75,5500.00,M
AIA,2025-01-05 06:53,4.00,1.00,87.02,5.75,4600.00,M
AIA,2025-01-05 07:48,5.00,1.40,84.68,6.90,2900.00,M
AIA,2025-01-05 07:51,5.00,1.40,84.68,5.81,2700.00,M
AIA,2025-01-05 07:53,5.00,2.00,87.08,5.75,2500.00,M
AIA,2025-01-05 08:05,5.00,2.00,87.08,5.75,2100.00,M
AIA,2025-01-05 08:25,5.00,2.00,87.08,5.75,2000.00,M
AIA,2025-01-05 08:40,5.00,2.00,87.08,4.60,2600.00,M
AIA,2025-01-05 08:47,5.00,1.40,84.68,4.60,3000.00,M
AIA,2025-01-05 08:53,5.00,2.00,87.08,3.45,3200.00,M
AIA,2025-01-05 09:53,5.00,2.00,87.08,3.45,4100.00,M
AIA,2025-01-05 10:53,6.00,5.00,95.54,4.60,4800.00,M
AIA,2025-01-05 11:53,7.00,6.00,95.56,0.00,3300.00,M
AIA,2025-01-05 12:53,9.00,8.00,95.60,0.00,3500.00,M
AIA,2025-01-05 13:53,9.00,9.00,100.00,0.00,4100.00,M
AIA,2025-01-05 14:18,9.00,7.00,91.37,0.00,2800.00,M
AIA,2025-01-05 14:34,9.00,7.00,91.37,0.00,2800.00,M
AIA,2025-01-05 14:44,9.00,7.00,91.37,0.00,3000.00,M
AIA,2025-01-05 14:53,9.00,6.00,87.31,3.45,3400.00,M
AIA,2025-01-05 15:53,10.00,7.00,87.37,3.45,3000.00,M
AIA,2025-01-05 16:04,10.00,7.00,87.37,0.00,2600.00,M
AIA,2025-01-05 16:30,8.00,5.00,87.25,3.45,3900.00,M
AIA,2025-01-05 16:53,9.00,6.00,87.31,3.45,4100.00,M
AIA,2025-01-05 17:53,10.00,7.00,87.37,3.45,6500.00,M
AIA,2025-01-05 18:47,10.40,8.60,92.25,5.75,2800.00,M
AIA,2025-01-05 18:51,10.40,8.60,92.25,6.93,2798.00,M
AIA,2025-01-05 18:53,11.00,8.00,87.42,6.90,2800.00,M
AIA,2025-01-05 19:06,11.00,8.00,87.42,8.05,2600.00,M
AIA,2025-01-05 19:35,11.00,8.00,87.42,8.05,3000.00,M
AIA,2025-01-05 19:49,10.40,8.60,92.25,6.90,3200.00,M
AIA,2025-01-05 19:53,10.00,8.00,91.41,6.90,3400.00,M
AIA,2025-01-05 20:07,10.00,7.00,87.37,8.05,2600.00,M
AIA,2025-01-05 20:28,7.00,5.00,91.29,6.90,2900.00,M
AIA,2025-01-05 20:53,8.00,6.00,91.33,5.75,3900.00,M
AIA,2025-01-05 21:53,10.00,7.00,87.37,9.20,3000.00,M
AIA,2025-01-05 22:13,10.00,8.00,91.41,10.35,2900.00,M
AIA,2025-01-05 22:46,11.00,8.00,87.42,9.20,2800.00,M
AIA,2025-01-05 22:53,10.00,7.00,87.37,9.20,3300.00,M
AIA,2025-01-05 23:53,9.00,6.00,87.31,4.60,3400.00,M
AIA,2025-01-06 00:53,7.00,4.00,87.20,0.00,6000.00,M
AIA,2025-01-06 01:53,3.00,1.00,91.13,3.45,M,M
AIA,2025-01-06 02:53,2.00,0.00,91.09,0.00,5500.00,M
AIA,2025-01-06 03:53,-4.00,-6.00,90.83,4.60,10000.00,M
AIA,2025-01-06 04:53,-1.00,-5.00,82.66,3.45,6000.00,M
AIA,2025-01-06 05:53,-5.00,-8.00,86.47,4.60,M,M
AIA,2025-01-06 06:53,-3.00,-7.00,82.50,0.00,10000.00,M
AIA,2025-01-06 07:53,-1.00,-4.00,86.72,0.00,6000.00,M
AIA,2025-01-06 08:53,3.00,1.00,91.13,0.00,6000.00,M
AIA,2025-01-06 09:53,8.00,6.00,91.33,0.00,8500.00,M
AIA,2025-01-06 10:53,13.00,12.00,95.68,0.00,7500.00,M
AIA,2025-01-06 11:53,18.00,18.00,100.00,0.00,M,M
AIA,2025-01-06 12:53,25.00,23.00,91.97,0.00,M,M
AIA,2025-01-06 13:53,29.00,24.00,81.32,6.90,M,M
AIA,2025-01-06 14:53,28.00,24.00,84.72,9.20,M,M
AIA,2025-01-06 15:51,26.60,21.20,79.77,6.93,1000.00,M
AIA,2025-01-06 15:53,26.00,22.00,84.59,5.75,1000.00,M
AIA,2025-01-06 16:22,22.00,19.00,88.02,6.90,1100.00,M
AIA,2025-01-06 16:53,20.00,19.00,95.82,3.45,M,M
AIA,2025-01-06 17:21,18.00,18.00,100.00,0.00,6000.00,M
AIA,2025-01-06 17:23,18.00,17.00,95.78,0.00,6000.00,M
AIA,2025-01-06 17:33,19.00,18.00,95.80,0.00,5500.00,M
AIA,2025-01-06 17:42,20.00,19.00,95.82,0.00,5500.00,M
AIA,2025-01-06 17:44,20.00,19.00,95.82,0.00,5500.00,M
AIA,2025-01-06 17:49,15.80,15.80,100.00,0.00,5500.00,M
AIA,2025-01-06 17:51,14.00,14.00,100.00,0.00,5498.00,M
AIA,2025-01-06 17:53,14.00,14.00,100.00,3.45,5500.00,M
AIA,2025-01-06 18:07,17.00,15.00,91.68,0.00,5500.00,M
AIA,2025-01-06 18:13,16.00,16.00,100.00,0.00,6000.00,M
AIA,2025-01-06 18:36,17.00,16.00,95.76,3.45,6000.00,M
AIA,2025-01-06 18:43,17.00,16.00,95.76,0.00,6000.00,M
AIA,2025-01-06 18:53,16.00,15.00,95.74,0.00,5000.00,M
AIA,2025-01-06 19:53,19.00,17.00,91.76,0.00,5500.00,M
AIA,2025-01-06 20:53,20.00,19.00,95.82,4.60,1400.00,M
AIA,2025-01-06 21:14,21.00,20.00,95.84,3.45,1600.00,M
AIA,2025-01-06 21:30,21.00,20.00,95.84,0.00,1600.00,M
AIA,2025-01-06 21:53,20.00,20.00,100.00,0.00,5500.00,M
AIA,2025-01-06 22:18,20.00,19.00,95.82,0.00,1700.00,M
AIA,2025-01-06 22:49,21.20,19.40,92.63,6.90,900.00,M
AIA,2025-01-06 22:53,21.00,20.00,95.84,6.90,900.00,M
AIA,2025-01-06 23:13,20.00,19.00,95.82,5.75,900.00,M
AIA,2025-01-06 23:53,20.00,18.00,91.79,6.90,1300.00,M
AIA,2025-01-07 00:07,19.00,18.00,95.80,8.05,1300.00,M
AIA,2025-01-07 00:22,18.00,17.00,95.78,9.20,1900.00,M
AIA,2025-01-07 00:36,18.00,16.00,91.72,10.35,700.00,M
AIA,2025-01-07 00:49,17.60,15.80,92.50,5.75,700.00,M
AIA,2025-01-07 00:53,18.00,16.00,91.72,5.75,700.00,M
AIA,2025-01-07 01:27,15.00,14.00,95.72,4.60,1100.00,M
AIA,2025-01-07 01:51,14.00,12.20,92.38,5.81,1899.00,M
AIA,2025-01-07 01:53,14.00,12.00,91.57,5.75,1900.00,M
AIA,2025-01-07 02:53,15.00,13.00,91.61,5.75,1400.00,M
AIA,2025-01-07 03:53,15.00,12.00,87.65,5.75,1300.00,M
AIA,2025-01-07 04:53,16.00,12.00,83.91,9.20,1300.00,M
AIA,2025-01-07 05:53,16.00,12.00,83.91,6.90,1300.00,M
AIA,2025-01-07 06:35,12.00,10.00,91.49,5.75,1300.00,M
AIA,2025-01-07 06:53,10.00,9.00,95.62,4.60,M,M
AIA,2025-01-07 07:13,11.00,9.00,91.45,5.75,2000.00,M
AIA,2025-01-07 07:53,16.00,12.00,83.91,10.35,1900.00,M
AIA,2025-01-07 08:53,16.00,12.00,83.91,11.50,2000.00,M
AIA,2025-01-07 09:53,16.00,12.00,83.91,11.50,2000.00,M
AIA,2025-01-07 10:53,17.00,12.00,80.36,14.95,1700.00,M
AIA,2025-01-07 11:53,18.00,13.00,80.44,18.40,1700.00,M
AIA,2025-01-07 12:02,18.00,14.00,84.05,11.50,1700.00,M
AIA,2025-01-07 12:53,19.00,14.00,80.52,12.65,3800.00,M
AIA,2025-01-07 13:53,20.00,15.00,80.60,12.65,3900.00,M
AIA,2025-01-07 14:53,20.00,14.00,77.16,14.95,3800.00,M
AIA,2025-01-07 15:53,20.00,15.00,80.60,10.35,3400.00,M
AIA,2025-01-07 16:09,20.00,14.00,77.16,10.35,2700.00,M
AIA,2025-01-07 16:53,20.00,12.00,70.65,11.50,2500.00,M
AIA,2025-01-07 17:53,19.00,12.00,73.73,9.20,2400.00,M
AIA,2025-01-07 18:12,16.00,10.00,76.77,6.90,2400.00,M
AIA,2025-01-07 18:53,3.00,2.00,95.47,9.20,M,M
AIA,2025-01-07 19:53,-4.00,-5.00,95.32,8.05,M,M
AIA,2025-01-07 20:53,-6.00,-7.00,95.27,10.35,M,M
AIA,2025-01-07 21:53,-6.00,-8.00,90.74,6.90,M,M
AIA,2025-01-07 22:53,-9.00,-11.00,90.61,8.05,M,M
AIA,2025-01-07 23:53,-6.00,-8.00,90.74,9.20,M,M
AIA,2025-01-08 00:53,-6.00,-7.00,95.27,10.35,M,M
AIA,2025-01-08 01:53,-4.00,-6.00,90.83,8.05,M,M
AIA,2025-01-08 02:53,-3.00,-6.00,86.60,9.20,M,M
AIA,2025-01-08 03:53,-4.00,-7.00,86.53,8.05,M,M
AIA,2025-01-08 04:53,-3.00,-6.00,86.60,6.90,M,M
AIA,2025-01-08 05:53,-4.00,-8.00,82.42,6.90,M,M
AIA,2025-01-08 06:53,-5.00,-8.00,86.47,9.20,M,M
AIA,2025-01-08 07:53,-6.00,-10.00,82.26,9.20,M,M
AIA,2025-01-08 08:53,-5.00,-10.00,78.39,6.90,M,M
AIA,2025-01-08 09:53,3.00,0.00,86.96,4.60,M,M
AIA,2025-01-08 10:53,14.00,10.00,83.77,6.90,M,M
AIA,2025-01-08 11:53,25.00,16.00,68.20,18.40,M,M
AIA,2025-01-08 12:53,29.00,19.00,65.81,17.25,M,M
AIA,2025-01-08 13:53,30.00,21.00,68.81,16.10,M,M
AIA,2025-01-08 14:53,31.00,23.00,71.89,13.80,M,M
AIA,2025-01-08 15:53,32.00,23.00,69.04,11.50,M,M
AIA,2025-01-08 16:53,28.00,22.00,77.89,4.60,M,M
AIA,2025-01-08 17:53,23.00,18.00,80.85,9.20,M,M
AIA,2025-01-08 18:53,21.00,17.00,84.26,6.90,M,M
AIA,2025-01-08 19:53,23.00,18.00,80.85,10.35,M,M
AIA,2025-01-08 20:53,32.00,23.00,69.04,13.80,M,M
AIA,2025-01-08 21:53,34.00,28.00,78.43,16.10,M,M
AIA,2025-01-08 22:53,33.00,30.00,88.58,21.85,6000.00,34.50
AIA,2025-01-08 23:35,32.00,31.00,96.04,14.95,900.00,29.90
AIA,2025-01-08 23:48,32.00,30.20,92.97,19.55,1000.00,29.90
AIA,2025-01-08 23:53,32.00,30.00,92.22,21.85,1000.00,29.90
AIA,2025-01-09 00:53,31.00,29.00,92.19,16.10,6000.00,29.90
AIA,2025-01-09 01:53,30.00,29.00,96.00,12.65,3100.00,M
AIA,2025-01-09 02:11,30.00,29.00,96.00,10.35,2900.00,M
AIA,2025-01-09 02:30,30.00,28.00,92.15,13.80,3000.00,M
AIA,2025-01-09 02:48,30.20,28.40,92.92,16.10,2800.00,M
AIA,2025-01-09 02:53,31.00,29.00,92.19,14.95,1200.00,M
AIA,2025-01-09 03:53,32.00,30.00,92.22,18.40,1700.00,M
AIA,2025-01-09 04:32,32.00,31.00,96.04,23.00,1300.00,32.20
AIA,2025-01-09 04:44,32.00,31.00,96.04,23.00,1100.00,32.20
AIA,2025-01-09 04:53,32.00,30.00,92.22,19.55,1100.00,32.20
AIA,2025-01-09 05:15,31.00,29.00,92.19,21.85,800.00,32.20
AIA,2025-01-09 05:46,30.00,28.00,92.15,23.00,1800.00,33.35
AIA,2025-01-09 05:53,30.00,28.00,92.15,20.70,1800.00,33.35
AIA,2025-01-09 06:02,30.00,27.00,88.44,19.55,2000.00,M
AIA,2025-01-09 06:36,29.00,27.00,92.12,26.45,2200.00,34.50
AIA,2025-01-09 06:48,28.40,28.40,100.00,20.70,1300.00,35.65
AIA,2025-01-09 06:51,28.40,28.40,100.00,20.79,1299.00,35.65
AIA,2025-01-09 06:53,29.00,27.00,92.12,19.55,1300.00,35.65
AIA,2025-01-09 06:56,29.00,27.00,92.12,20.70,900.00,M
AIA,2025-01-09 07:06,28.00,27.00,95.97,18.40,1200.00,M
AIA,2025-01-09 07:53,28.00,25.00,88.33,20.70,11000.00,31.05
AIA,2025-01-09 08:53,27.00,21.00,77.80,25.30,M,40.25
AIA,2025-01-09 09:53,27.00,21.00,77.80,26.45,M,39.10
AIA,2025-01-09 10:53,28.00,21.00,74.67,17.25,11000.00,37.95
AIA,2025-01-09 11:53,27.00,21.00,77.80,18.40,M,M
